Price,Close,High,Low,Open,Volume
Ticker,XU030.IS,XU030.IS,XU030.IS,XU030.IS,XU030.IS
Date,,,,,
2013-12-03,890.1229858398438,914.822998046875,889.0499877929688,912.5009765625,49650000
2013-12-04,890.2130126953125,894.4210205078125,876.4349975585938,888.4429931640625,42870000
2013-12-05,875.7260131835938,891.3419799804688,875.7260131835938,888.7689819335938,42450000
2013-12-06,894.093017578125,896.2620239257812,870.52001953125,878.3889770507812,49630000
2013-12-09,903.7680053710938,909.2630004882812,900.2689819335938,902.041015625,33600000
2013-12-10,902.8930053710938,906.635986328125,896.1580200195312,905.1829833984375,30890000
2013-12-11,900.4530029296875,913.9970092773438,898.1060180664062,898.7659912109375,36050000
2013-12-12,889.02001953125,902.1420288085938,887.2789916992188,897.1480102539062,36090000
2013-12-13,903.2420043945312,904.2540283203125,895.3709716796875,896.0390014648438,32760000
2013-12-16,913.9940185546875,915.6500244140625,899.4299926757812,900.2109985351562,30090000
2013-12-17,863.77197265625,900.2789916992188,853.1649780273438,897.7940063476562,75730000
2013-12-18,871.5269775390625,871.5269775390625,829.1279907226562,839.135009765625,80840000
2013-12-19,841.1170043945312,876.9340209960938,834.6959838867188,864.5250244140625,78140000
2013-12-20,848.448974609375,854.218994140625,835.4359741210938,845.5889892578125,75180000
2013-12-23,828.5059814453125,856.9910278320312,821.6729736328125,855.8909912109375,55220000
2013-12-24,839.7470092773438,844.6740112304688,827.7750244140625,829.7639770507812,47510000
2013-12-25,803.6599731445312,851.1209716796875,803.6599731445312,844.1229858398438,55960000
2013-12-26,784.0579833984375,813.7119750976562,780.0859985351562,807.7680053710938,54090000
2013-12-27,775.864013671875,782.1489868164062,745.5449829101562,779.4949951171875,66620000
2013-12-30,826.4970092773438,826.4970092773438,787.9869995117188,794.27099609375,59300000
2013-12-31,824.47900390625,835.5189819335938,809.0579833984375,828.864013671875,58200000
2014-01-02,813.5180053710938,818.9749755859375,798.4080200195312,818.9749755859375,40800000
2014-01-03,799.10498046875,818.0230102539062,792.4920043945312,815.531005859375,41050000
2014-01-06,825.7429809570312,830.0789794921875,795.7269897460938,803.56298828125,55790000
2014-01-07,834.2239990234375,837.8759765625,816.31298828125,820.739013671875,63320000
2014-01-08,818.6530151367188,838.5579833984375,817.35302734375,831.9669799804688,54710000
2014-01-09,808.3519897460938,811.9609985351562,802.8519897460938,811.0330200195312,30650000
2014-01-10,828.9149780273438,828.9149780273438,809.1370239257812,814.0759887695312,49970000
2014-01-13,831.9949951171875,839.4140014648438,830.2659912109375,835.2440185546875,42220000
2014-01-14,832.3610229492188,832.3610229492188,816.7219848632812,819.9580078125,43260000
2014-01-15,832.5659790039062,838.2930297851562,825.2319946289062,832.0980224609375,58850000
2014-01-16,816.5280151367188,826.4819946289062,814.7479858398438,819.2080078125,47200000
2014-01-17,800.2550048828125,820.89697265625,800.2550048828125,820.77001953125,44310000
2014-01-20,801.3330078125,806.4400024414062,789.6900024414062,790.4110107421875,35670000
2014-01-21,809.4829711914062,821.2680053710938,804.9180297851562,807.7979736328125,50720000
2014-01-22,822.260986328125,824.5969848632812,814.8480224609375,818.9959716796875,44840000
2014-01-23,797.4580078125,821.5079956054688,797.4580078125,817.1420288085938,62380000
2014-01-24,783.5989990234375,802.2260131835938,769.5070190429688,802.083984375,68190000
2014-01-27,786.2670288085938,797.2769775390625,770.593017578125,782.6859741210938,60800000
2014-01-28,770.47900390625,798.5570068359375,770.0800170898438,795.4010009765625,53590000
2014-01-29,751.427001953125,793.9860229492188,734.3510131835938,786.2160034179688,101950000
2014-01-30,760.3179931640625,761.6380004882812,736.4390258789062,753.4719848632812,65900000
2014-01-31,747.5780029296875,759.8579711914062,742.7039794921875,759.8579711914062,51470000
2014-02-03,746.6119995117188,755.9169921875,744.6170043945312,751.8569946289062,37760000
2014-02-04,760.9609985351562,762.072021484375,736.2550048828125,742.3909912109375,60490000
2014-02-05,756.1380004882812,769.10498046875,756.1270141601562,763.3159790039062,55570000
2014-02-06,783.8839721679688,783.8839721679688,758.9609985351562,759.7429809570312,63760000
2014-02-07,784.9619750976562,789.7069702148438,777.0460205078125,784.7509765625,60190000
2014-02-10,777.3400268554688,782.2000122070312,771.4349975585938,781.5139770507812,40490000
2014-02-11,780.3939819335938,786.8729858398438,777.552978515625,782.0399780273438,46000000
2014-02-12,783.14599609375,790.1740112304688,782.3740234375,787.4569702148438,41250000
2014-02-13,773.1309814453125,778.77099609375,771.6060180664062,778.77099609375,37570000
2014-02-14,787.5330200195312,788.9450073242188,776.052001953125,777.43798828125,49220000
2014-02-17,796.9099731445312,801.0869750976562,794.7160034179688,794.7219848632812,33680000
2014-02-18,777.4180297851562,796.8610229492188,777.4180297851562,796.8610229492188,45750000
2014-02-19,768.2340087890625,777.5980224609375,763.6290283203125,775.322998046875,45490000
2014-02-20,772.22802734375,773.4310302734375,758.8489990234375,763.6640014648438,43780000
2014-02-21,774.2000122070312,777.406005859375,768.1920166015625,774.7069702148438,32540000
2014-02-24,777.573974609375,780.3140258789062,770.656982421875,775.739013671875,30250000
2014-02-25,752.0770263671875,758.64697265625,749.3300170898438,755.8900146484375,42150000
2014-02-26,744.280029296875,758.6599731445312,743.5349731445312,754.7349853515625,39300000
2014-02-27,748.2440185546875,751.843017578125,740.239013671875,740.281005859375,33900000
2014-02-28,757.5850219726562,763.06201171875,751.030029296875,751.030029296875,43720000
2014-03-03,741.7269897460938,747.625,741.1950073242188,746.6160278320312,24750000
2014-03-04,765.47900390625,766.10498046875,752.4210205078125,752.4210205078125,31610000
2014-03-05,770.9019775390625,776.9860229492188,766.4039916992188,766.7429809570312,35050000
2014-03-06,777.8209838867188,780.4979858398438,771.3610229492188,776.14697265625,45210000
2014-03-07,764.7440185546875,778.72802734375,762.5880126953125,778.72802734375,37090000
2014-03-10,758.885009765625,767.197021484375,754.7009887695312,760.9749755859375,32040000
2014-03-11,762.3820190429688,767.2249755859375,757.239990234375,761.5239868164062,32470000
2014-03-12,767.0180053710938,767.7470092773438,750.9840087890625,752.833984375,44930000
2014-03-13,768.1069946289062,778.666015625,767.6900024414062,769.2969970703125,38100000
2014-03-14,768.3369750976562,771.7020263671875,761.1279907226562,764.0139770507812,33340000
2014-03-17,779.9169921875,781.6519775390625,774.385009765625,774.385009765625,25950000
2014-03-18,799.760009765625,801.8359985351562,779.2979736328125,781.2360229492188,51030000
2014-03-19,798.8699951171875,806.5330200195312,797.8209838867188,799.2960205078125,45810000
2014-03-20,795.5269775390625,803.5770263671875,793.9619750976562,796.6630249023438,39770000
2014-03-21,787.2230224609375,792.5430297851562,786.6640014648438,790.822021484375,29320000
2014-03-24,775.7890014648438,792.7730102539062,775.7890014648438,789.239013671875,22910000
2014-03-25,788.8740234375,793.2730102539062,777.0230102539062,778.9860229492188,32170000
2014-03-26,831.2780151367188,833.2999877929688,795.9550170898438,795.9550170898438,63710000
2014-03-27,821.2020263671875,836.9910278320312,820.9539794921875,828.3060302734375,78080000
2014-03-28,850.0419921875,852.6240234375,825.531005859375,825.531005859375,76970000
2014-03-31,856.1599731445312,868.3900146484375,843.7379760742188,868.3900146484375,80310000
2014-04-01,870.18701171875,872.7349853515625,853.6069946289062,857.6909790039062,62300000
2014-04-02,867.8140258789062,877.7479858398438,863.8309936523438,869.1610107421875,76440000
2014-04-03,878.1409912109375,885.8599853515625,870.3930053710938,870.3930053710938,75500000
2014-04-04,892.06298828125,893.8060302734375,875.1909790039062,882.5120239257812,53810000
2014-04-07,888.52197265625,894.2059936523438,884.155029296875,886.1699829101562,37920000
2014-04-08,908.2509765625,908.2509765625,897.0460205078125,897.7960205078125,47420000
2014-04-09,887.77099609375,907.89501953125,887.6530151367188,905.6199951171875,48220000
2014-04-10,896.2440185546875,902.5029907226562,890.0590209960938,894.1320190429688,44650000
2014-04-11,890.1920166015625,891.9340209960938,882.4429931640625,882.9949951171875,37650000
2014-04-14,904.22802734375,905.4769897460938,884.89599609375,887.844970703125,44350000
2014-04-15,886.5889892578125,911.905029296875,886.5889892578125,906.9940185546875,53640000
2014-04-16,887.0989990234375,897.6190185546875,881.3109741210938,897.1519775390625,45050000
2014-04-17,902.0280151367188,903.0239868164062,890.1719970703125,891.8140258789062,43640000
2014-04-18,900.4600219726562,906.5430297851562,898.14599609375,902.8590087890625,17470000
2014-04-21,899.1519775390625,901.927001953125,895.0390014648438,901.1710205078125,29390000
2014-04-22,894.60302734375,901.7659912109375,894.60302734375,900.2930297851562,31260000
2014-04-24,884.0869750976562,897.5079956054688,883.5089721679688,895.5239868164062,37800000
2014-04-25,871.18701171875,888.4099731445312,869.5679931640625,886.6810302734375,39230000
2014-04-28,885.35302734375,887.60302734375,868.0440063476562,873.77197265625,39280000
2014-04-29,884.2650146484375,894.9219970703125,884.0700073242188,889.427978515625,36380000
2014-04-30,905.7940063476562,911.0659790039062,884.1680297851562,886.1309814453125,57420000
2014-05-02,923.2750244140625,926.9099731445312,913.8729858398438,913.8729858398438,53180000
2014-05-05,916.8660278320312,927.3690185546875,912.2680053710938,925.7030029296875,36370000
2014-05-06,922.9210205078125,927.2689819335938,920.3720092773438,921.2529907226562,35970000
2014-05-07,919.468994140625,925.5780029296875,913.3629760742188,921.9149780273438,38210000
2014-05-08,930.4080200195312,934.75,923.8690185546875,924.2059936523438,49880000
2014-05-09,927.0789794921875,934.3900146484375,924.0289916992188,932.9409790039062,34130000
2014-05-12,931.948974609375,940.1190185546875,928.2410278320312,934.18701171875,35780000
2014-05-13,930.3560180664062,939.0809936523438,927.051025390625,937.6010131835938,37860000
2014-05-14,933.572021484375,936.7769775390625,930.5050048828125,932.7559814453125,36110000
2014-05-15,922.885009765625,942.8179931640625,922.7340087890625,935.3709716796875,36740000
2014-05-16,920.0250244140625,924.0170288085938,914.4320068359375,922.9819946289062,29310000
2014-05-20,922.7880249023438,925.010009765625,915.0189819335938,923.0449829101562,26480000
2014-05-21,938.6719970703125,938.739990234375,922.833984375,923.0369873046875,37070000
2014-05-22,960.635009765625,965.5800170898438,938.5289916992188,943.197021484375,55430000
2014-05-23,960.4550170898438,965.7260131835938,955.3679809570312,962.8989868164062,38670000
2014-05-26,967.3870239257812,968.416015625,956.677978515625,958.447998046875,28420000
2014-05-27,952.4110107421875,970.4400024414062,951.551025390625,967.4500122070312,36390000
2014-05-28,957.1170043945312,970.4219970703125,948.1339721679688,953.1489868164062,53100000
2014-05-29,974.5170288085938,975.6309814453125,962.7249755859375,962.7249755859375,45060000
2014-05-30,976.9219970703125,985.2849731445312,973.6170043945312,977.468994140625,44820000
2014-06-02,968.1740112304688,985.156982421875,967.02001953125,981.448974609375,39250000
2014-06-03,969.416015625,980.22802734375,964.343994140625,972.3179931640625,42700000
2014-06-04,964.3629760742188,973.2589721679688,961.5910034179688,962.5590209960938,33570000
2014-06-05,984.1619873046875,991.3499755859375,967.8209838867188,969.4329833984375,60990000
2014-06-06,992.6580200195312,995.2630004882812,986.2769775390625,987.4929809570312,42790000
2014-06-09,997.5009765625,1006.4819946289062,996.4710083007812,998.0599975585938,45440000
2014-06-10,1009.1119995117188,1009.1119995117188,997.322021484375,998.4320068359375,41680000
2014-06-11,975.9910278320312,1012.260009765625,970.2750244140625,1011.4089965820312,69030000
2014-06-12,985.760009765625,988.8779907226562,961.468994140625,966.4929809570312,63840000
2014-06-13,976.2849731445312,984.8800048828125,970.9559936523438,980.197021484375,40170000
2014-06-16,957.3380126953125,971.5139770507812,954.5989990234375,966.072021484375,39800000
2014-06-17,961.6129760742188,974.260986328125,959.948974609375,962.7219848632812,53270000
2014-06-18,962.7589721679688,968.97900390625,958.906982421875,965.5189819335938,39650000
2014-06-19,975.9219970703125,981.0759887695312,974.9089965820312,977.5989990234375,41350000
2014-06-20,967.4409790039062,973.635986328125,966.3909912109375,971.2109985351562,25480000
2014-06-23,979.8779907226562,981.5170288085938,968.8070068359375,971.72900390625,37560000
2014-06-24,974.2529907226562,989.3989868164062,974.2529907226562,984.8319702148438,40360000
2014-06-25,974.8300170898438,976.2470092773438,961.4349975585938,965.5020141601562,35940000
2014-06-26,962.1240234375,979.1510009765625,957.4110107421875,978.1749877929688,29450000
2014-06-27,966.5170288085938,972.2329711914062,961.93798828125,966.2579956054688,17540000
2014-06-30,966.5159912109375,977.844970703125,965.4349975585938,970.5819702148438,28530000
2014-07-01,948.906982421875,971.6630249023438,947.39697265625,967.4030151367188,38120000
2014-07-02,945.4500122070312,952.8469848632812,935.0640258789062,951.6220092773438,42900000
2014-07-03,954.1939697265625,954.9290161132812,939.8800048828125,946.155029296875,45730000
2014-07-04,952.6270141601562,957.1589965820312,951.3179931640625,954.6920166015625,23780000
2014-07-07,971.5339965820312,972.7379760742188,947.8419799804688,950.1229858398438,43530000
2014-07-08,976.1669921875,982.072998046875,972.8189697265625,974.1430053710938,38450000
2014-07-09,977.9970092773438,983.02099609375,973.7689819335938,977.593994140625,38200000
2014-07-10,965.302001953125,982.4530029296875,963.9979858398438,979.343017578125,41630000
2014-07-11,975.9509887695312,978.1199951171875,967.1290283203125,968.0750122070312,29940000
2014-07-14,994.2059936523438,995.073974609375,979.9249877929688,981.9769897460938,36300000
2014-07-15,1001.6389770507812,1005.2030029296875,994.0989990234375,995.7369995117188,40880000
2014-07-16,1014.2520141601562,1014.5889892578125,999.5780029296875,1002.6610107421875,40730000
2014-07-17,1006.6229858398438,1017.260986328125,1000.4439697265625,1015.5020141601562,48880000
2014-07-18,1014.2589721679688,1014.302001953125,996.291015625,996.4030151367188,37660000
2014-07-21,1013.6630249023438,1023.0750122070312,1011.97998046875,1020.125,34310000
2014-07-22,1016.8900146484375,1022.5349731445312,1013.4970092773438,1018.1500244140625,39740000
2014-07-23,1020.5070190429688,1024.8489990234375,1015.4860229492188,1019.1820068359375,29690000
2014-07-24,1034.2979736328125,1035.803955078125,1023.1630249023438,1023.1630249023438,45670000
2014-07-25,1039.5340576171875,1041.125,1028.718994140625,1037.1319580078125,31350000
2014-07-31,1013.9520263671875,1041.7850341796875,1013.9520263671875,1035.758056640625,37590000
2014-08-01,1014.4099731445312,1019.3579711914062,998.1669921875,1017.0910034179688,43410000
2014-08-04,1010.3369750976562,1026.7349853515625,1010.3369750976562,1018.8400268554688,29970000
2014-08-05,993.6439819335938,1020.864013671875,989.4819946289062,1016.7080078125,40720000
2014-08-06,977.5369873046875,991.6199951171875,971.3319702148438,985.7310180664062,53070000
2014-08-07,970.9429931640625,983.8980102539062,968.3099975585938,980.02001953125,35710000
2014-08-08,976.2410278320312,979.6610107421875,956.2080078125,959.4140014648438,43600000
2014-08-11,949.218994140625,992.625,948.7540283203125,991.8699951171875,59690000
2014-08-12,956.5800170898438,959.281982421875,942.9749755859375,949.9819946289062,42040000
2014-08-13,951.9210205078125,962.47802734375,942.6119995117188,960.5549926757812,54000000
2014-08-14,951.1409912109375,963.1920166015625,946.4910278320312,952.6690063476562,47380000
2014-08-15,938.8179931640625,959.7100219726562,937.9359741210938,955.1599731445312,39820000
2014-08-18,947.7890014648438,949.8889770507812,936.5479736328125,945.2620239257812,45000000
2014-08-19,973.6900024414062,975.6710205078125,951.2420043945312,951.2420043945312,57220000
2014-08-20,967.9730224609375,977.3809814453125,960.0590209960938,975.0969848632812,52510000
2014-08-21,969.5919799804688,972.4920043945312,965.1799926757812,966.010986328125,35330000
2014-08-22,968.2100219726562,974.64599609375,962.6510009765625,971.0560302734375,29460000
2014-08-25,973.9099731445312,975.1790161132812,968.2769775390625,971.4619750976562,23850000
2014-08-26,994.0390014648438,995.1719970703125,975.7550048828125,975.8209838867188,38760000
2014-08-27,989.8040161132812,999.9949951171875,987.0549926757812,996.6380004882812,38920000
2014-08-28,994.9569702148438,994.9569702148438,986.3980102539062,991.177001953125,28680000
2014-08-29,986.781005859375,1004.5830078125,986.5479736328125,997.0919799804688,36040000
2014-09-01,992.5269775390625,994.7349853515625,984.2949829101562,988.5789794921875,23130000
2014-09-02,990.3660278320312,999.6640014648438,987.0230102539062,993.7680053710938,31730000
2014-09-03,999.760986328125,1002.8709716796875,992.4310302734375,994.0440063476562,42460000
2014-09-04,1012.8079833984375,1014.1480102539062,997.4030151367188,1000.52099609375,49700000
2014-09-05,1011.9760131835938,1014.1090087890625,1004.7769775390625,1010.85400390625,35360000
2014-09-08,1011.4600219726562,1017.7540283203125,1009.5789794921875,1014.3359985351562,30420000
2014-09-09,983.7860107421875,1012.2899780273438,982.5070190429688,1008.3900146484375,47280000
2014-09-10,976.6829833984375,986.041015625,969.0260009765625,984.1859741210938,50280000
2014-09-11,968.2760009765625,983.6199951171875,963.7670288085938,980.3510131835938,43830000
2014-09-12,952.573974609375,972.2490234375,950.4580078125,966.9810180664062,40510000
2014-09-15,954.2139892578125,959.4739990234375,947.375,951.3280029296875,33240000
2014-09-16,964.4920043945312,967.0289916992188,947.4320068359375,952.4140014648438,46290000
2014-09-17,968.0789794921875,974.5460205078125,964.4290161132812,970.7249755859375,35820000
2014-09-18,947.7109985351562,962.2780151367188,945.8049926757812,961.2639770507812,46980000
2014-09-19,942.1400146484375,959.0640258789062,942.1300048828125,951.4660034179688,38310000
2014-09-22,941.3460083007812,949.2360229492188,936.72998046875,942.2689819335938,34370000
2014-09-23,939.8930053710938,954.5189819335938,939.8930053710938,947.2979736328125,37450000
2014-09-24,920.1619873046875,946.6539916992188,919.2150268554688,944.239990234375,45010000
2014-09-25,910.822998046875,924.760009765625,907.7639770507812,920.9310302734375,43160000
2014-09-26,911.22900390625,918.0449829101562,900.52099609375,914.6060180664062,51030000
2014-09-29,911.906005859375,914.5809936523438,904.1929931640625,910.7579956054688,42940000
2014-09-30,916.0079956054688,919.6060180664062,910.2949829101562,916.9349975585938,43690000
2014-10-01,904.1640014648438,919.4970092773438,904.1640014648438,916.801025390625,39420000
2014-10-02,902.4860229492188,912.1290283203125,899.5599975585938,907.06201171875,34370000
2014-10-03,907.0850219726562,907.0850219726562,898.0059814453125,906.177001953125,13080000
2014-10-08,890.2940063476562,894.3809814453125,886.0809936523438,894.2009887695312,37420000
2014-10-09,919.4860229492188,921.3309936523438,903.2260131835938,903.2260131835938,58650000
2014-10-10,896.7570190429688,910.5750122070312,896.7570190429688,910.5750122070312,39050000
2014-10-13,918.1480102539062,923.2589721679688,899.4140014648438,900.0540161132812,41640000
2014-10-14,912.3829956054688,925.5289916992188,904.5189819335938,918.0999755859375,54960000
2014-10-15,914.3989868164062,926.906982421875,912.458984375,915.5599975585938,55150000
2014-10-16,911.052001953125,923.64501953125,900.7059936523438,919.302001953125,61360000
2014-10-17,924.5390014648438,929.1170043945312,913.156982421875,914.4979858398438,53760000
2014-10-20,933.2369995117188,935.219970703125,927.35400390625,932.6530151367188,42630000
2014-10-21,950.1290283203125,950.280029296875,931.927978515625,932.2689819335938,50840000
2014-10-22,955.875,957.4879760742188,949.072021484375,954.5430297851562,53840000
2014-10-23,975.10302734375,975.1300048828125,949.8259887695312,954.6019897460938,63210000
2014-10-24,973.7869873046875,980.5419921875,967.3820190429688,974.4149780273438,48150000
2014-10-27,971.1719970703125,981.6400146484375,961.8800048828125,978.635986328125,44460000
2014-10-28,976.85302734375,978.5390014648438,968.9949951171875,974.5780029296875,17970000
2014-10-30,979.4719848632812,982.4249877929688,970.7039794921875,975.27197265625,52250000
2014-10-31,989.572021484375,996.4240112304688,987.0809936523438,991.47900390625,51130000
2014-11-03,980.2009887695312,992.9860229492188,978.7269897460938,988.8790283203125,43480000
2014-11-04,982.5689697265625,989.3410034179688,977.2630004882812,985.0980224609375,46310000
2014-11-05,965.4530029296875,992.2360229492188,965.4530029296875,984.5850219726562,47470000
2014-11-06,947.4940185546875,973.0759887695312,947.4940185546875,969.3289794921875,53210000
2014-11-07,956.1389770507812,957.6589965820312,944.4390258789062,946.5490112304688,44800000
2014-11-10,952.948974609375,964.405029296875,952.135009765625,961.1599731445312,37140000
2014-11-11,962.1290283203125,962.1290283203125,952.052001953125,955.52099609375,41690000
2014-11-12,990.72900390625,990.72900390625,966.4539794921875,966.4539794921875,61670000
2014-11-13,996.6170043945312,1004.9149780273438,981.1920166015625,992.22900390625,62580000
2014-11-14,1001.5599975585938,1003.7410278320312,992.9719848632812,995.8419799804688,51410000
2014-11-17,992.7139892578125,1008.9650268554688,991.9190063476562,1003.1480102539062,54020000
2014-11-18,1003.927978515625,1004.7379760742188,993.6229858398438,996.6329956054688,42140000
2014-11-19,1004.4149780273438,1014.2360229492188,1000.781982421875,1008.7999877929688,68740000
2014-11-20,1018.8189697265625,1019.0349731445312,1000.4860229492188,1004.2160034179688,58840000
2014-11-21,1028.7939453125,1031.508056640625,1022.2579956054688,1023.3389892578125,56740000
2014-11-24,1027.175048828125,1029.6820068359375,1020.1790161132812,1026.2320556640625,39470000
2014-11-25,1030.81396484375,1032.946044921875,1017.7269897460938,1027.363037109375,65920000
2014-11-26,1040.0980224609375,1041.740966796875,1028.677978515625,1031.6099853515625,53860000
2014-11-27,1046.583984375,1049.967041015625,1037.531005859375,1042.6939697265625,39820000
2014-11-28,1067.718017578125,1080.125,1049.06005859375,1049.06005859375,74520000
2014-12-01,1067.2860107421875,1078.8890380859375,1054.2259521484375,1068.2049560546875,72150000
2014-12-02,1049.0780029296875,1069.3780517578125,1047.85302734375,1067.7509765625,64030000
2014-12-03,1049.2259521484375,1058.8079833984375,1043.81103515625,1049.4969482421875,46210000
2014-12-04,1066.926025390625,1068.5260009765625,1049.22998046875,1049.843994140625,49010000
2014-12-05,1053.0,1074.6259765625,1052.988037109375,1068.487060546875,52340000
2014-12-08,1047.2889404296875,1056.5560302734375,1042.428955078125,1054.0159912109375,37760000
2014-12-09,1029.9210205078125,1052.8759765625,1029.9210205078125,1046.0159912109375,44440000
2014-12-10,1037.737060546875,1042.375,1030.782958984375,1035.946044921875,46010000
2014-12-11,1046.3489990234375,1057.4339599609375,1037.822998046875,1039.0660400390625,58860000
2014-12-12,1025.791015625,1046.14501953125,1023.4630126953125,1046.14501953125,52170000
2014-12-15,1022.52099609375,1028.384033203125,1017.4959716796875,1021.7369995117188,44730000
2014-12-16,979.7789916992188,1027.9139404296875,975.0360107421875,1018.1110229492188,78200000
2014-12-17,1001.0490112304688,1006.3079833984375,977.1840209960938,982.9710083007812,56730000
2014-12-18,1032.072998046875,1032.072998046875,1014.0859985351562,1014.0859985351562,53570000
2014-12-19,1035.2779541015625,1039.467041015625,1022.4749755859375,1037.5980224609375,58080000
2014-12-22,1054.6109619140625,1054.6109619140625,1031.3780517578125,1035.0560302734375,45260000
2014-12-23,1044.72998046875,1058.1710205078125,1041.0450439453125,1055.8409423828125,52460000
2014-12-24,1048.8680419921875,1051.761962890625,1046.073974609375,1046.6669921875,18030000
2014-12-25,1048.969970703125,1052.322021484375,1048.3780517578125,1050.095947265625,10400000
2014-12-26,1050.81494140625,1054.636962890625,1049.7110595703125,1050.3409423828125,10850000
2014-12-29,1039.47705078125,1047.9620361328125,1037.0369873046875,1047.9620361328125,23210000
2014-12-30,1044.56005859375,1050.4539794921875,1032.0340576171875,1036.531005859375,39100000
2014-12-31,1061.498046875,1062.9990234375,1044.123046875,1045.0589599609375,19420000
2015-01-02,1057.7349853515625,1062.052978515625,1050.3919677734375,1057.2860107421875,22200000
2015-01-05,1071.47998046875,1075.5040283203125,1056.6920166015625,1058.0150146484375,49330000
2015-01-06,1076.989013671875,1077.0250244140625,1059.9010009765625,1073.7440185546875,51060000
2015-01-07,1074.4830322265625,1085.782958984375,1071.06494140625,1076.968017578125,56150000
2015-01-08,1085.9820556640625,1089.4630126953125,1079.8890380859375,1082.9830322265625,43210000
2015-01-09,1084.6829833984375,1093.8580322265625,1081.760986328125,1086.260009765625,48330000
2015-01-12,1085.843017578125,1098.3299560546875,1083.3919677734375,1088.1309814453125,40610000
2015-01-13,1091.6309814453125,1094.967041015625,1085.032958984375,1088.886962890625,39400000
2015-01-14,1083.991943359375,1093.1500244140625,1077.967041015625,1083.862060546875,46480000
2015-01-15,1088.2869873046875,1096.133056640625,1084.6099853515625,1090.5860595703125,52330000
2015-01-16,1085.791015625,1090.7969970703125,1078.592041015625,1086.7960205078125,37780000
2015-01-19,1092.616943359375,1096.68505859375,1087.0240478515625,1089.001953125,32670000
2015-01-20,1109.260986328125,1112.7440185546875,1095.404052734375,1095.4959716796875,54230000
2015-01-21,1125.14697265625,1125.862060546875,1114.989013671875,1115.33203125,53860000
2015-01-22,1132.4119873046875,1133.720947265625,1117.7320556640625,1129.761962890625,52520000
2015-01-23,1128.3399658203125,1140.5570068359375,1125.719970703125,1135.89794921875,45650000
2015-01-26,1136.1490478515625,1136.1490478515625,1120.7919921875,1125.35302734375,28410000
2015-01-27,1132.0689697265625,1140.303955078125,1124.373046875,1137.81201171875,37820000
2015-01-28,1120.884033203125,1140.52001953125,1120.281982421875,1139.3489990234375,33550000
2015-01-29,1096.1800537109375,1119.385986328125,1096.1800537109375,1112.18603515625,35960000
2015-01-30,1101.738037109375,1107.324951171875,1089.240966796875,1101.529052734375,37540000
2015-02-02,1112.7359619140625,1114.656982421875,1098.3270263671875,1103.8399658203125,26710000
2015-02-03,1082.718017578125,1117.0260009765625,1077.291015625,1117.0260009765625,48220000
2015-02-04,1061.616943359375,1088.06005859375,1058.4949951171875,1086.802001953125,61100000
2015-02-05,1060.56103515625,1069.248046875,1051.7469482421875,1061.7679443359375,56610000
2015-02-06,1048.5760498046875,1068.3409423828125,1047.3480224609375,1061.51904296875,44760000
2015-02-09,1044.488037109375,1048.7130126953125,1026.47705078125,1048.7130126953125,56830000
2015-02-10,1025.9959716796875,1054.4119873046875,1023.6649780273438,1049.8509521484375,54440000
2015-02-11,1030.1180419921875,1040.511962890625,1026.6710205078125,1032.301025390625,61440000
2015-02-12,1063.592041015625,1063.592041015625,1034.6500244140625,1034.7469482421875,67520000
2015-02-13,1059.2020263671875,1067.06396484375,1056.177001953125,1065.385009765625,44090000
2015-02-16,1061.1240234375,1066.64697265625,1060.22900390625,1063.4189453125,32150000
2015-02-17,1040.7540283203125,1059.68896484375,1040.7540283203125,1056.1190185546875,44310000
2015-02-18,1054.47900390625,1056.508056640625,1036.9599609375,1043.0660400390625,35120000
2015-02-19,1066.302978515625,1068.487060546875,1057.135986328125,1064.637939453125,36590000
2015-02-20,1053.9189453125,1067.3809814453125,1048.7879638671875,1065.3179931640625,30400000
2015-02-23,1065.217041015625,1065.4439697265625,1045.18701171875,1053.43505859375,43880000
2015-02-24,1069.552978515625,1071.126953125,1060.9429931640625,1066.8189697265625,43410000
2015-02-25,1069.5,1084.2449951171875,1065.9410400390625,1076.9560546875,46890000
2015-02-26,1058.4759521484375,1077.9859619140625,1058.2220458984375,1065.8179931640625,52040000
2015-02-27,1033.8260498046875,1065.1929931640625,1029.4840087890625,1060.488037109375,60470000
2015-03-02,1031.5560302734375,1040.31103515625,1029.8070068359375,1036.81494140625,40830000
2015-03-03,1036.532958984375,1041.166015625,1025.9189453125,1037.14501953125,38040000
2015-03-04,1006.52099609375,1036.885009765625,1005.3690185546875,1035.112060546875,48370000
2015-03-05,987.9140014648438,999.1209716796875,978.5969848632812,991.6190185546875,80010000
2015-03-06,982.5260009765625,1009.3779907226562,979.0449829101562,990.6849975585938,69710000
2015-03-09,988.0999755859375,1002.343017578125,986.68798828125,994.8289794921875,57110000
2015-03-10,953.6859741210938,993.22802734375,953.6859741210938,990.3489990234375,65410000
2015-03-11,959.2000122070312,965.8790283203125,937.5880126953125,957.927978515625,64660000
2015-03-12,959.7930297851562,975.5479736328125,949.031005859375,972.7890014648438,53520000
2015-03-13,938.281982421875,969.9569702148438,938.281982421875,963.0339965820312,57170000
2015-03-16,958.344970703125,962.2160034179688,945.4099731445312,951.7780151367188,46680000
2015-03-17,981.552001953125,982.3519897460938,964.3319702148438,965.8980102539062,48850000
